id,clee,nom_estab,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,latitud,longitud,fecha_alta
2770902,17007722211000713000003286S4,DOMINOS PIZZA JACARANDAS,COLONIA,RICARDO FLORES MAGON,,,,62376,17,Morelos,18.92393799,-99.22011037,2010-07
2806076,17007722517000063011003286S4,DOMINOS PIZZAS ACAPATZINGO,COLONIA,CANTA RANAS,,,,62448,17,Morelos,18.90769255,-99.22053519,2014-12
9436704,17029722517000733000000000S6,DOMINOS YAUTEPEC,COLONIA,EMILIANO ZAPATA,,,,62733,17,Morelos,18.87516804,-99.0746323,2023-11
9421640,17011722517001313000000000U4,DOMINOS ZAPATA,COLONIA,SAN FRANCISCO TEXCALPAN,,,,62573,17,Morelos,18.88761766,-99.15201858,2023-11
9412372,18020722516000413000003286S5,DOMINO S PIZZA LAS PALMAS VALLARTA,COLONIA,CENTRO,,LAS PALMAS SAN VICENTE,172,63737,18,Nayarit,20.74573889,-105.2552,2024-05
6363831,18020722211000161000003286S8,DOMINO S PIZZA NUEVO VALLARTA,FRACCIONAMIENTO,NAUTICO TURISTICO NUEVO VALLARTA,CENTRO Y PLAZA COMERCIAL,PLAZA PARADISE,D1,63732,18,Nayarit,20.69461646,-105.2947038,2011-03
6363997,18017722211000391021003286S7,DOMINO S PIZZA TEPIC INSURGENTES,FRACCIONAMIENTO,DEL ANGEL,,,,63100,18,Nayarit,21.51392491,-104.9093412,2010-07
6716162,18017722516000123001003286S6,DOMINO S PIZZA TEPIC SHOPING CENTER,COLONIA,JOSE MARIA MENCHACA,CENTRO Y PLAZA COMERCIAL,MANGLAR SHOPPING CENTER,7 Y 8,63150,18,Nayarit,21.4877648,-104.8903719,2016-01
9305694,18017722516001221000003286S7,DOMINOS PIZZA SUC 11 195,COLONIA,VILLAS SAN ANGEL,,,,63120,18,Nayarit,21.51390662,-104.909313,2020-11
10518767,19026722517006203000000000S8,DOMINO S,FRACCIONAMIENTO,CAMINO REAL,,,,67170,19,Nuevo León,25.65922767,-100.2270562,2024-11
6371813,19006722516000163001003286S4,DOMINO S PIZZA APODACA,COLONIA,PRADO DE CIENEGUITAS,,,,66636,19,Nuevo León,25.77759666,-100.2564782,2010-07
6234952,19039722212017462012003286S8,DOMINO S PIZZA CENTRO MORELOS,COLONIA,CENTRO,,,,64000,19,Nuevo León,25.66771655,-100.3151986,2010-07
6795280,19039722212017831011003286S4,DOMINO S PIZZA CUMBRES TRES,COLONIA,CUMBRES SAN PATRICIO,,,,66035,19,Nuevo León,25.71231572,-100.3778678,2017-03
6371821,19026722211000041022003286S8,DOMINO S PIZZA EL VERGEL,COLONIA,EL VERGEL,,,,64989,19,Nuevo León,25.66630658,-100.2684538,2010-07
6812000,19039722516001063000003286S6,DOMINO S PIZZA LAZARO CARDENAS MTY,COLONIA,MIRADOR,,,,64910,19,Nuevo León,25.62547065,-100.292718,2017-11
6371820,19039722211001221001003286S8,DOMINO S PIZZA LOS TITANES,COLONIA,INDUSTRIAL,,,,64440,19,Nuevo León,25.68625982,-100.3167686,2010-07
6371023,19039722211001951022003286S0,DOMINO S PIZZA MITRAS,COLONIA,MITRAS CENTRO,,,,64460,19,Nuevo León,25.69721141,-100.3489334,2010-07
6371803,19046722211000071020003286S3,DOMINO S PIZZA MTY ANAHUAC,COLONIA,ANAHUAC,,,,66450,19,Nuevo León,25.73959835,-100.3029786,2010-07
6364925,19039722516000043001003286S9,DOMINO S PIZZA MTY AZTLAN,COLONIA,VALLE DEL TOPOCHICO,,,,64259,19,Nuevo León,25.72725137,-100.3438838,2010-07
6365128,19039722211001201000003286S0,DOMINO S PIZZA MTY CUMBRES,COLONIA,CUMBRES TERCER SECTOR,,,,64160,19,Nuevo León,25.71206359,-100.3775652,2011-03
6795388,19046722212006831011003286S2,DOMINO S PIZZA MTY ECONOMAX,COLONIA,HACIENDA LOS MORALES,,,,66495,19,Nuevo León,25.7130655,-100.2495258,2017-03
6371814,19021722211000101021003286S1,DOMINO S PIZZA MTY ESCOBEDO,COLONIA,GIRASOLES,,,,66056,19,Nuevo León,25.79154105,-100.3236871,2010-07
6371819,19039722211000861020003286S2,DOMINO S PIZZA MTY LINCOLN,COLONIA,VALLE DE SANTA CECILIA,,,,64150,19,Nuevo León,25.72541006,-100.3657801,2010-07
6364358,19039722211000651021003286S7,DOMINO S PIZZA MTY OCAMPO,COLONIA,CENTRO,,,,64000,19,Nuevo León,25.66567884,-100.3131451,2010-07
9437544,19039722516004174000003286S8,DOMINO S PIZZA MTY PALMAS,HACIENDA,LOS PORTALES,,,,66145,19,Nuevo León,25.68722427,-100.4482675,2024-05
6371815,19026722211001101021003286S9,DOMINO S PIZZA MTY SAN MIGUEL,HACIENDA,HACIENDA SAN MIGUEL,,,,67113,19,Nuevo León,25.72378403,-100.1946702,2014-12
6371816,19026722211000431022003286S1,DOMINO S PIZZA MTY SORIANA LAS QUINTAS,COLONIA,LAS QUINTAS,,,,67167,19,Nuevo León,25.68932004,-100.213035,2010-07
6371817,19026722211000191022003286S1,DOMINO S PIZZA MTY SORIANA SANTA MARIA,COLONIA,SANTA MARIA,,,,67190,19,Nuevo León,25.65750156,-100.1881717,2010-07
6371822,19039722211001231022003286S7,DOMINO S PIZZA MTY TECNOLOGICO,COLONIA,ARROYO SECO,,,,64840,19,Nuevo León,25.64098649,-100.2862724,2010-07
6365313,19019722211000041020003286S3,DOMINO S PIZZA MTY VALLE PONIENTE,COLONIA,DEL VALLE,,,,66220,19,Nuevo León,25.65932733,-100.3692445,2010-07
6760744,19019722517000563011003286S6,DOMINO S PIZZA NATIVA,COLONIA,ZONA VALLE PONIENTE,CENTRO Y PLAZA COMERCIAL,REMOTA,31,66233,19,Nuevo León,25.65941401,-100.4163335,2016-10
6319943,19039722516000033000003286S0,DOMINO S PIZZA PASEO DE LAS CUMBRES,COLONIA,CUMBRES ELITE OCTAVO SECTOR,,,,64349,19,Nuevo León,25.74137076,-100.4101266,2014-12
9401900,19039722516004183000003286S9,DOMINO S PIZZA PLAZA 404,COLONIA,VILLAS DE ARAGON,CENTRO Y PLAZA COMERCIAL,PLAZA 404,SN,66273,19,Nuevo León,25.64730489,-100.3595606,2024-05
6235481,19039722219022253001003286S9,DOMINO S PIZZA PLAZA BELLA HUINALA,COLONIA,LOMAS DEL PEDREGAL,,,,66648,19,Nuevo León,25.6824997,-100.3550898,2010-07
9456587,19046722516001294000003286S2,DOMINO S PIZZA PLAZA CITADEL,COLONIA,LA FE,CENTRO Y PLAZA COMERCIAL,CITADEL,,66477,19,Nuevo León,25.7249083,-100.2152072,2024-05
9401898,19046722516001283000003286S5,DOMINO S PIZZA PLAZA PARAISO,COLONIA,PARAISO  DE ANAHUAC,,,,66422,19,Nuevo León,25.76341076,-100.3227362,2024-05
6370094,19039722516000023000003286S1,DOMINO S PIZZA SAN JERONIMO MONTERREY,COLONIA,COLINAS DE SAN JERONIMO,,,,64630,19,Nuevo León,25.6958755,-100.3804755,2012-06
6235591,19048722212001571011003286S5,DOMINO S PIZZA SANTA CATARINA,COLONIA,HDA SAN JOSÃ¿,,,,66360,19,Nuevo León,25.68729964,-100.4484656,2010-07
6794894,19048722212002261011003286S2,DOMINO S PIZZA SANTA CATARINA MTY,COLONIA,SANTA CATARINA CENTRO,,,,66350,19,Nuevo León,25.67383345,-100.4645084,2017-03
6371024,19006722516000173002003286S3,DOMINO S PIZZA SENDERO APODACA,COLONIA,LOS EBANOS,,PLAZA SENDERO APODACA,H,66610,19,Nuevo León,25.7839024,-100.2355305,2010-07
6319935,19039722212017583021003286S1,DOMINO S PIZZA SOLIDARIDAD,FRACCIONAMIENTO,HACIENDA CUMBRES DE SAN AGUSTIN,,,,64348,19,Nuevo León,25.76748663,-100.4149949,2010-07
6706857,19039722517004473011003286S2,DOMINO S PIZZA SOLIDARIDAD  II,COLONIA,MIRASOL 1ER SECTOR,,,,64100,19,Nuevo León,25.77618857,-100.3867137,2016-01
6786184,19039722517004533010003286S3,DOMINO S PIZZA VALLE LINCOLN,COLONIA,VALLE LINCOLN,,,,66026,19,Nuevo León,25.65254499,-100.2757991,2017-03
6812001,19026722516000203000003286S6,DOMINO S PIZZA VALLE SOLEADA,COLONIA,VALLE SOLEADO GUADALUPE,,SORIANA VALLE SOLEADO,"61,62,63,64",67114,19,Nuevo León,25.70538152,-100.1616847,2017-11
6371804,19046722211000291022003286S7,DOMINO S PIZZASANTO DOMINGO,COLONIA,VILLAS DE SANTO DOMINGO,,,,66437,19,Nuevo León,25.75096983,-100.256161,2010-07
8369639,19039722517007473000003286S9,DOMINOS PIZZA,COLONIA,COLINAS DE SAN JERONIMO,,,,64639,19,Nuevo León,25.69602885,-100.3821972,2019-11
6371021,19039722516000063000000000U8,DOMINOS PIZZA,COLONIA,VALLE ALTO,,,,64988,19,Nuevo León,25.5857122,-100.2574755,2014-12
8753535,19039722517006343000060348S5,DOMINOS PIZZA,COLONIA,MITRAS CENTRO,,,,64460,19,Nuevo León,25.69697058,-100.3483309,2019-11
9315399,19039722516004041000000000U9,DOMINOS PIZZA,FRACCIONAMIENTO,CUMBRES ELITE 6TO SECTOR,,,,66230,19,Nuevo León,25.74139359,-100.4101915,2020-11
9296641,19048722516000793000000000U0,DOMINOS PIZZA,CONDOMINIO,HACIENDA SAN JOSE,,,,66360,19,Nuevo León,25.68714626,-100.4480724,2020-11
9287220,19006722516001233000000000U4,DOMINOS PIZZA,ZONA COMERCIAL,PLAZA BELLA HUINALA,CENTRO Y PLAZA COMERCIAL,PLAZA BELLA HUINALA,S,66648,19,Nuevo León,25.72961397,-100.1634001,2020-11
9308114,19018722517001531000000000U4,PIZZAS DOMINOS,FRACCIONAMIENTO,VALLE DE LINCOLN,CENTRO Y PLAZA COMERCIAL,PLAZA LINCOLN,5,66026,19,Nuevo León,25.78783863,-100.4882028,2020-11
9308244,19039722517008071000000000U0,PIZZAS DOMINOS,COLONIA,CUMBRES TERCER SECTOR,,,,64610,19,Nuevo León,25.71224868,-100.3777735,2020-11
8390991,19031722517001573000000000S9,PIZZERIA DOMINO S MOLL JUAREZ,FRACCIONAMIENTO,SAN JUAN 1 SECTOR,PASAJE Y ANDADOR COMERCIAL,PASEO JUAREZ,1800,67275,19,Nuevo León,25.65240206,-100.1114299,2019-11
6795052,20067722212012961011001375S2,DOMINOS PIZZA CINEPOLIS SORIANA,COLONIA,EXHACIENDA CANDIANI,,,,,20,Oaxaca,17.04269335,-96.71645422,2017-03
11279426,20413722517000571000028224S1,DOMINOS PIZZA CRUCECITA,SECTOR,H,,,,70987,20,Oaxaca,15.76541697,-96.13924604,2024-11
9448853,20067722516001173000028224S1,DOMINOS PIZZA FARRERA BRENAMIEL,COLONIA,EL PARAISO,,,,68010,20,Oaxaca,17.10164628,-96.75165254,2023-11
9445706,20079722516000203000028224S2,DOMINOS PIZZA FARRERA PABELLON SALINA CRUZ,COLONIA,GRANADILLO,,PLAZA PABELLON,FS4-C,70613,20,Oaxaca,16.23196198,-95.21079577,2023-11
6374817,20067722517000011011028224S2,DOMINOS PIZZA FARRERA PLAZA BELLA,COLONIA,AGENCIA MUNICIPAL  MONTOYA,,PLAZA BELLA,FF-6,68036,20,Oaxaca,17.07382902,-96.75721611,2014-12
6795050,20067722212012941010028224S4,DOMINOS PIZZA FARRERA REFORMA,COLONIA,REFORMA,,,,68050,20,Oaxaca,17.08169065,-96.71905168,2017-03
6298849,20067722516000032002028224S0,DOMINOS PIZZA FARRERA ZOCALO OAXACA,COLONIA,COLONIA CENTRO OAXACA DE JUAREZ,,,,68000,20,Oaxaca,17.06153111,-96.72459644,2010-07
6802380,20079722516000023000001375S4,DOMINOS PIZZA MACRO PLAZA,COLONIA,NUEVA SANTA LUCIA,CENTRO Y PLAZA COMERCIAL,MACRO PLAZA,FF007-FF7,,20,Oaxaca,17.06862735,-96.69460066,2017-11
9404809,20385722516000153000001375S0,DOMINOS PIZZA OAXACA XOXOCOTLAN,COLONIA,CENTRO,,,,,20,Oaxaca,17.02254826,-96.73012461,2023-11
9393890,20413722516000083000028224S9,DOMINOS PIZZA PLAZA GALERIA HUATULCO,COLONIA,SANTA MARIA HUATULCO,,PLAZA GALERIA HUATULCO,9-10-11-12-T2-SEC. R,70989,20,Oaxaca,15.76232936,-96.12963701,2023-11
9404811,20401722516000112000001375S1,DOMINOS PIZZA PTO ESCONDIDO,COLONIA,MARINERO PUERTO ESCONDIDO,CENTRO Y PLAZA COMERCIAL,AZUL PLAZA,21 AL 24,,20,Oaxaca,15.86126026,-97.06240932,2023-11
6795051,20067722212012951000000000U0,DOMINOS PIZZA SUCURSAL CENTRO HISTORICO,COLONIA,CENTRO,,,,68000,20,Oaxaca,17.06187513,-96.72953352,2017-03
6298851,20184722212001461010001375S9,DOMINOS PIZZA TUXTEPEC,COLONIA,COLONIA MARIA LUISA - SAN JUAN BAUTISTA,,,,,20,Oaxaca,18.0899786,-96.13035468,2010-07
6795044,20067722212012921010001375S6,DOMINOS PIZZA UNIVERSIDAD,COLONIA,FRACC TRINIDAD DE LAS HUIERTAS,,,,,20,Oaxaca,17.05006,-96.7137098,2017-03
6774138,20390722517000264011001375S3,DOMINOS PIZZA ZONA MILITAR OAXACA,COLONIA,DEL BOSQUE NORTE,,,,,20,Oaxaca,17.06884424,-96.69719082,2016-10
